,Date,Holiday,SiteId
6311,2016-04-25,Liberation Day,217
6312,2016-05-01,International Workers' Day,217
6313,2016-06-02,Republic Day,217
6314,2016-08-15,Assumption of Mary to Heaven,217
6315,2016-11-01,All Saints Day,217
6316,2016-12-08,Immaculate Conception,217
6317,2016-12-25,Christmas Day,217
6318,2016-12-26,St Stephen's Day,217
6319,2017-01-01,New year,217
6320,2017-01-06,Epiphany,217
6321,2017-04-17,Easter Monday,217
6322,2017-04-25,Liberation Day,217
6323,2017-05-01,International Workers' Day,217
6324,2017-06-02,Republic Day,217
6325,2017-08-15,Assumption of Mary to Heaven,217
6326,2017-11-01,All Saints Day,217
6327,2017-12-08,Immaculate Conception,217
6328,2017-12-25,Christmas Day,217
6329,2017-12-26,St Stephen's Day,217
6330,2016-01-01,New year,218
6331,2016-01-06,Epiphany,218
6332,2016-03-28,Easter Monday,218
6333,2016-04-25,Liberation Day,218
6334,2016-05-01,International Workers' Day,218
6335,2016-06-02,Republic Day,218
6336,2016-08-15,Assumption of Mary to Heaven,218
6337,2016-11-01,All Saints Day,218
6338,2016-12-08,Immaculate Conception,218
6339,2016-12-25,Christmas Day,218
6340,2016-12-26,St Stephen's Day,218
6341,2017-01-01,New year,218
6342,2017-01-06,Epiphany,218
6343,2017-04-17,Easter Monday,218
6344,2017-04-25,Liberation Day,218
6345,2017-05-01,International Workers' Day,218
6346,2017-06-02,Republic Day,218
6347,2017-08-15,Assumption of Mary to Heaven,218
6348,2017-11-01,All Saints Day,218
6349,2017-12-08,Immaculate Conception,218
6350,2017-12-25,Christmas Day,218
6351,2017-12-26,St Stephen's Day,218
6352,2016-01-01,New year,221
6353,2016-01-06,Epiphany,221
6354,2016-03-28,Easter Monday,221
6355,2016-04-25,Liberation Day,221
6356,2016-05-01,International Workers' Day,221
6357,2016-06-02,Republic Day,221
6358,2016-08-15,Assumption of Mary to Heaven,221
6359,2016-11-01,All Saints Day,221
6360,2016-12-08,Immaculate Conception,221
6361,2016-12-25,Christmas Day,221
6362,2016-12-26,St Stephen's Day,221
6363,2017-01-01,New year,221
6364,2017-01-06,Epiphany,221
6365,2017-04-17,Easter Monday,221
6366,2017-04-25,Liberation Day,221
6367,2017-05-01,International Workers' Day,221
6368,2017-06-02,Republic Day,221
6369,2017-08-15,Assumption of Mary to Heaven,221
6370,2017-11-01,All Saints Day,221
6371,2017-12-08,Immaculate Conception,221
6372,2017-12-25,Christmas Day,221
6373,2017-12-26,St Stephen's Day,221
6374,2015-01-01,New year,221
6375,2015-01-06,Epiphany,221
6376,2015-04-06,Easter Monday,221
6377,2015-04-25,Liberation Day,221
6378,2015-05-01,International Workers' Day,221
6379,2015-06-02,Republic Day,221
6380,2015-08-15,Assumption of Mary to Heaven,221
6381,2015-11-01,All Saints Day,221
6382,2015-12-08,Immaculate Conception,221
6383,2015-12-25,Christmas Day,221
6384,2015-12-26,St Stephen's Day,221
6385,2016-01-01,New year,222
6386,2016-01-06,Epiphany,222
6387,2016-03-28,Easter Monday,222
6388,2016-04-25,Liberation Day,222
6389,2016-05-01,International Workers' Day,222
6390,2016-06-02,Republic Day,222
6391,2016-08-15,Assumption of Mary to Heaven,222
6392,2016-11-01,All Saints Day,222
6393,2016-12-08,Immaculate Conception,222
6394,2016-12-25,Christmas Day,222
6395,2016-12-26,St Stephen's Day,222
6396,2017-01-01,New year,222
6397,2017-01-06,Epiphany,222
6398,2017-04-17,Easter Monday,222
6399,2017-04-25,Liberation Day,222
6400,2017-05-01,International Workers' Day,222
6401,2017-06-02,Republic Day,222
6402,2017-08-15,Assumption of Mary to Heaven,222
6403,2017-11-01,All Saints Day,222
6404,2017-12-08,Immaculate Conception,222
6405,2017-12-25,Christmas Day,222
6406,2017-12-26,St Stephen's Day,222
6407,2016-01-01,New year,223
6408,2016-01-06,Epiphany,223
6409,2016-03-28,Easter Monday,223
6410,2016-04-25,Liberation Day,223
6411,2016-05-01,International Workers' Day,223
6412,2016-06-02,Republic Day,223
6413,2016-08-15,Assumption of Mary to Heaven,223
6414,2016-11-01,All Saints Day,223
6415,2016-12-08,Immaculate Conception,223
6416,2016-12-25,Christmas Day,223
6417,2016-12-26,St Stephen's Day,223
6418,2017-01-01,New year,223
6419,2017-01-06,Epiphany,223
6420,2017-04-17,Easter Monday,223
6421,2017-04-25,Liberation Day,223
6422,2017-05-01,International Workers' Day,223
6423,2017-06-02,Republic Day,223
6424,2017-08-15,Assumption of Mary to Heaven,223
6425,2017-11-01,All Saints Day,223
6426,2017-12-08,Immaculate Conception,223
6427,2017-12-25,Christmas Day,223
6428,2017-12-26,St Stephen's Day,223
6429,2016-01-01,New year,224
6430,2016-01-06,Epiphany,224
6431,2016-03-28,Easter Monday,224
6432,2016-04-25,Liberation Day,224
6433,2016-05-01,International Workers' Day,224
6434,2016-06-02,Republic Day,224
6435,2016-08-15,Assumption of Mary to Heaven,224
6436,2016-11-01,All Saints Day,224
6437,2016-12-08,Immaculate Conception,224
6438,2016-12-25,Christmas Day,224
6439,2016-12-26,St Stephen's Day,224
6440,2017-01-01,New year,224
6441,2017-01-06,Epiphany,224
6442,2017-04-17,Easter Monday,224
6443,2017-04-25,Liberation Day,224
6444,2017-05-01,International Workers' Day,224
6445,2017-06-02,Republic Day,224
6446,2017-08-15,Assumption of Mary to Heaven,224
6447,2017-11-01,All Saints Day,224
6448,2017-12-08,Immaculate Conception,224
6449,2017-12-25,Christmas Day,224
6450,2017-12-26,St Stephen's Day,224
6451,2016-01-01,New year,225
6452,2016-01-06,Epiphany,225
6453,2016-03-28,Easter Monday,225
6454,2016-04-25,Liberation Day,225
6455,2016-05-01,International Workers' Day,225
6456,2016-06-02,Republic Day,225
6457,2016-08-15,Assumption of Mary to Heaven,225
6458,2016-11-01,All Saints Day,225
6459,2016-12-08,Immaculate Conception,225
6460,2016-12-25,Christmas Day,225
6461,2016-12-26,St Stephen's Day,225
6462,2017-01-01,New year,225
6463,2017-01-06,Epiphany,225
6464,2017-04-17,Easter Monday,225
6465,2017-04-25,Liberation Day,225
6466,2017-05-01,International Workers' Day,225
6467,2017-06-02,Republic Day,225
6468,2017-08-15,Assumption of Mary to Heaven,225
6469,2017-11-01,All Saints Day,225
6470,2017-12-08,Immaculate Conception,225
6471,2017-12-25,Christmas Day,225
6472,2017-12-26,St Stephen's Day,225
6473,2016-01-01,New year,226
6474,2016-01-06,Epiphany,226
6475,2016-03-28,Easter Monday,226
6476,2016-04-25,Liberation Day,226
6477,2016-05-01,International Workers' Day,226
6478,2016-06-02,Republic Day,226
6479,2016-08-15,Assumption of Mary to Heaven,226
6480,2016-11-01,All Saints Day,226
6481,2016-12-08,Immaculate Conception,226
6482,2016-12-25,Christmas Day,226
6483,2016-12-26,St Stephen's Day,226
6484,2017-01-01,New year,226
6485,2017-01-06,Epiphany,226
6486,2017-04-17,Easter Monday,226
6487,2017-04-25,Liberation Day,226
6488,2017-05-01,International Workers' Day,226
6489,2017-06-02,Republic Day,226
6490,2017-08-15,Assumption of Mary to Heaven,226
6491,2017-11-01,All Saints Day,226
6492,2017-12-08,Immaculate Conception,226
6493,2017-12-25,Christmas Day,226
6494,2017-12-26,St Stephen's Day,226
6495,2016-01-01,New year,227
6496,2016-01-06,Epiphany,227
6497,2016-03-28,Easter Monday,227
6498,2016-04-25,Liberation Day,227
6499,2016-05-01,International Workers' Day,227
6500,2016-06-02,Republic Day,227
6501,2016-08-15,Assumption of Mary to Heaven,227
6502,2016-11-01,All Saints Day,227
6503,2016-12-08,Immaculate Conception,227
6504,2016-12-25,Christmas Day,227
6505,2016-12-26,St Stephen's Day,227
6506,2017-01-01,New year,227
6507,2017-01-06,Epiphany,227
6508,2017-04-17,Easter Monday,227
6509,2017-04-25,Liberation Day,227
6510,2017-05-01,International Workers' Day,227
6511,2017-06-02,Republic Day,227
6512,2017-08-15,Assumption of Mary to Heaven,227
6513,2017-11-01,All Saints Day,227
6514,2017-12-08,Immaculate Conception,227
6515,2017-12-25,Christmas Day,227
6516,2017-12-26,St Stephen's Day,227
6517,2016-01-01,New year,228
6518,2016-01-06,Epiphany,228
6519,2016-03-28,Easter Monday,228
6520,2016-04-25,Liberation Day,228
6521,2016-05-01,International Workers' Day,228
6522,2016-06-02,Republic Day,228
6523,2016-08-15,Assumption of Mary to Heaven,228
6524,2016-11-01,All Saints Day,228
6525,2016-12-08,Immaculate Conception,228
6526,2016-12-25,Christmas Day,228
6527,2016-12-26,St Stephen's Day,228
6528,2017-01-01,New year,228
6529,2017-01-06,Epiphany,228
6530,2017-04-17,Easter Monday,228
6531,2017-04-25,Liberation Day,228
6532,2017-05-01,International Workers' Day,228
6533,2017-06-02,Republic Day,228
6534,2017-08-15,Assumption of Mary to Heaven,228
6535,2017-11-01,All Saints Day,228
6536,2017-12-08,Immaculate Conception,228
6537,2017-12-25,Christmas Day,228
6538,2017-12-26,St Stephen's Day,228
6539,2016-01-01,New year,229
6540,2016-01-06,Epiphany,229
6541,2016-03-28,Easter Monday,229
6542,2016-04-25,Liberation Day,229
6543,2016-05-01,International Workers' Day,229
6544,2016-06-02,Republic Day,229
6545,2016-08-15,Assumption of Mary to Heaven,229
6546,2016-11-01,All Saints Day,229
6547,2016-12-08,Immaculate Conception,229
6548,2016-12-25,Christmas Day,229
6549,2016-12-26,St Stephen's Day,229
6550,2017-01-01,New year,229
6551,2017-01-06,Epiphany,229
6552,2017-04-17,Easter Monday,229
6553,2017-04-25,Liberation Day,229
6554,2017-05-01,International Workers' Day,229
6555,2017-06-02,Republic Day,229
6556,2017-08-15,Assumption of Mary to Heaven,229
6557,2017-11-01,All Saints Day,229
6558,2017-12-08,Immaculate Conception,229
6559,2017-12-25,Christmas Day,229
6560,2017-12-26,St Stephen's Day,229
6561,2016-01-01,New year,230
6562,2016-01-02,Berchtold's Day,230
6563,2016-03-25,Good Friday,230
6564,2016-03-27,Easter Sunday,230
6565,2016-03-28,Easter Monday,230
6566,2016-05-01,Labour Day,230
6567,2016-05-05,Ascension Thursday,230
6568,2016-05-15,Whit Sunday,230
6569,2016-05-16,Whit Monday,230
6570,2016-08-01,National Holiday,230
6571,2016-12-25,Christmas Day,230
6572,2016-12-26,Boxing Day,230
6573,2017-01-01,New year,230
6574,2017-01-02,Berchtold's Day,230
6575,2017-04-14,Good Friday,230
6576,2017-04-16,Easter Sunday,230
6577,2017-04-17,Easter Monday,230
6578,2017-05-01,Labour Day,230
6579,2017-05-25,Ascension Thursday,230
6580,2017-06-04,Whit Sunday,230
6581,2017-06-05,Whit Monday,230
6582,2017-08-01,National Holiday,230
6583,2017-12-25,Christmas Day,230
6584,2017-12-26,Boxing Day,230
6585,2016-01-01,New year,231
6586,2016-01-06,Epiphany,231
6587,2016-03-25,Good Friday,231
6588,2016-05-01,Día del trabajador,231
6589,2016-08-15,Assumption of Mary to Heaven,231
6590,2016-10-12,Fiesta nacional de España,231
6591,2016-11-01,All Saints Day,231
6592,2016-12-06,Día de la Constitución Española,231
6593,2016-12-08,Immaculate Conception,231
6594,2016-12-25,Christmas Day,231
6595,2014-01-01,New year,231
6596,2014-01-06,Epiphany,231
6597,2014-04-18,Good Friday,231
6598,2014-05-01,Día del trabajador,231
6599,2014-08-15,Assumption of Mary to Heaven,231
6600,2014-10-12,Fiesta nacional de España,231
6601,2014-11-01,All Saints Day,231
6602,2014-12-06,Día de la Constitución Española,231
6603,2014-12-08,Immaculate Conception,231
6604,2014-12-25,Christmas Day,231
6605,2015-01-01,New year,231
6606,2015-01-06,Epiphany,231
6607,2015-04-03,Good Friday,231
6608,2015-05-01,Día del trabajador,231
6609,2015-08-15,Assumption of Mary to Heaven,231
6610,2015-10-12,Fiesta nacional de España,231
6611,2015-11-01,All Saints Day,231
6612,2015-12-06,Día de la Constitución Española,231
6613,2015-12-08,Immaculate Conception,231
6614,2015-12-25,Christmas Day,231
6615,2016-01-01,Day of the Establishment of the Slovak Republic,237
6616,2016-01-01,New year,237
6617,2016-01-06,Epiphany,237
6618,2016-03-25,Good Friday,237
6619,2016-03-28,Easter Monday,237
6620,2016-05-01,Labour Day,237
6621,2016-05-08,Liberation Day,237
6622,2016-07-05,Saints Cyril and Methodius Day,237
6623,2016-08-29,Slovak National Uprising anniversary,237
6624,2016-09-01,Day of the Constitution of the Slovak Republic,237
6625,2016-09-15,"Day of Blessed Virgin Mary, patron saint of Slovakia",237
6626,2016-11-01,All Saints Day,237
6627,2016-11-17,Struggle for Freedom and Democracy Day,237
6628,2016-12-24,Christmas Eve,237
6629,2016-12-25,Christmas Day,237
6630,2016-12-26,St. Stephen's Day (The Second Christmas Day),237
6631,2017-01-01,Day of the Establishment of the Slovak Republic,237
6632,2017-01-01,New year,237
6633,2017-01-06,Epiphany,237
6634,2017-04-14,Good Friday,237
6635,2017-04-17,Easter Monday,237
6636,2017-05-01,Labour Day,237
6637,2017-05-08,Liberation Day,237
6638,2017-07-05,Saints Cyril and Methodius Day,237
6639,2017-08-29,Slovak National Uprising anniversary,237
6640,2017-09-01,Day of the Constitution of the Slovak Republic,237
6641,2017-09-15,"Day of Blessed Virgin Mary, patron saint of Slovakia",237
6642,2017-11-01,All Saints Day,237
6643,2017-11-17,Struggle for Freedom and Democracy Day,237
6644,2017-12-24,Christmas Eve,237
6645,2017-12-25,Christmas Day,237
6646,2017-12-26,St. Stephen's Day (The Second Christmas Day),237
6647,2013-01-01,Day of the Establishment of the Slovak Republic,237
6648,2013-01-01,New year,237
6649,2013-01-06,Epiphany,237
6650,2013-03-29,Good Friday,237
6651,2013-04-01,Easter Monday,237
6652,2013-05-01,Labour Day,237
6653,2013-05-08,Liberation Day,237
6654,2013-07-05,Saints Cyril and Methodius Day,237
6655,2013-08-29,Slovak National Uprising anniversary,237
6656,2013-09-01,Day of the Constitution of the Slovak Republic,237
6657,2013-09-15,"Day of Blessed Virgin Mary, patron saint of Slovakia",237
6658,2013-11-01,All Saints Day,237
6659,2013-11-17,Struggle for Freedom and Democracy Day,237
6660,2013-12-24,Christmas Eve,237
6661,2013-12-25,Christmas Day,237
6662,2013-12-26,St. Stephen's Day (The Second Christmas Day),237
6663,2014-01-01,Day of the Establishment of the Slovak Republic,237
6664,2014-01-01,New year,237
6665,2014-01-06,Epiphany,237
6666,2014-04-18,Good Friday,237
6667,2014-04-21,Easter Monday,237
6668,2014-05-01,Labour Day,237
6669,2014-05-08,Liberation Day,237
6670,2014-07-05,Saints Cyril and Methodius Day,237
6671,2014-08-29,Slovak National Uprising anniversary,237
6672,2014-09-01,Day of the Constitution of the Slovak Republic,237
6673,2014-09-15,"Day of Blessed Virgin Mary, patron saint of Slovakia",237
6674,2014-11-01,All Saints Day,237
6675,2014-11-17,Struggle for Freedom and Democracy Day,237
6676,2014-12-24,Christmas Eve,237
6677,2014-12-25,Christmas Day,237
6678,2014-12-26,St. Stephen's Day (The Second Christmas Day),237
6679,2015-01-01,Day of the Establishment of the Slovak Republic,237
6680,2015-01-01,New year,237
6681,2015-01-06,Epiphany,237
6682,2015-04-03,Good Friday,237
6683,2015-04-06,Easter Monday,237
6684,2015-05-01,Labour Day,237
6685,2015-05-08,Liberation Day,237
6686,2015-07-05,Saints Cyril and Methodius Day,237
6687,2015-08-29,Slovak National Uprising anniversary,237
6688,2015-09-01,Day of the Constitution of the Slovak Republic,237
6689,2015-09-15,"Day of Blessed Virgin Mary, patron saint of Slovakia",237
6690,2015-11-01,All Saints Day,237
6691,2015-11-17,Struggle for Freedom and Democracy Day,237
6692,2015-12-24,Christmas Eve,237
6693,2015-12-25,Christmas Day,237
6694,2015-12-26,St. Stephen's Day (The Second Christmas Day),237
6695,2016-01-01,New year,238
6696,2016-01-06,Epiphany,238
6697,2016-03-28,Easter Monday,238
6698,2016-04-25,Liberation Day,238
6699,2016-05-01,International Workers' Day,238
6700,2016-06-02,Republic Day,238
6701,2016-08-15,Assumption of Mary to Heaven,238
6702,2016-11-01,All Saints Day,238
6703,2016-12-08,Immaculate Conception,238
6704,2016-12-25,Christmas Day,238
6705,2016-12-26,St Stephen's Day,238
6706,2017-01-01,New year,238
6707,2017-01-06,Epiphany,238
6708,2017-04-17,Easter Monday,238
6709,2017-04-25,Liberation Day,238
6710,2017-05-01,International Workers' Day,238
6711,2017-06-02,Republic Day,238
6712,2017-08-15,Assumption of Mary to Heaven,238
6713,2017-11-01,All Saints Day,238
6714,2017-12-08,Immaculate Conception,238
6715,2017-12-25,Christmas Day,238
6716,2017-12-26,St Stephen's Day,238
6717,2016-01-01,New year,239
6718,2016-01-06,Epiphany,239
6719,2016-03-25,Good Friday,239
6720,2016-05-01,Día del trabajador,239
6721,2016-08-15,Assumption of Mary to Heaven,239
6722,2016-10-12,Fiesta nacional de España,239
6723,2016-11-01,All Saints Day,239
6724,2016-12-06,Día de la Constitución Española,239
6725,2016-12-08,Immaculate Conception,239
6726,2016-12-25,Christmas Day,239
6727,2017-01-01,New year,239
6728,2017-01-06,Epiphany,239
6729,2017-04-14,Good Friday,239
6730,2017-05-01,Día del trabajador,239
6731,2017-08-15,Assumption of Mary to Heaven,239
6732,2017-10-12,Fiesta nacional de España,239
6733,2017-11-01,All Saints Day,239
6734,2017-12-06,Día de la Constitución Española,239
6735,2017-12-08,Immaculate Conception,239
6736,2017-12-25,Christmas Day,239
6737,2014-01-01,New year,239
6738,2014-01-06,Epiphany,239
6739,2014-04-18,Good Friday,239
6740,2014-05-01,Día del trabajador,239
6741,2014-08-15,Assumption of Mary to Heaven,239
6742,2014-10-12,Fiesta nacional de España,239
6743,2014-11-01,All Saints Day,239
6744,2014-12-06,Día de la Constitución Española,239
6745,2014-12-08,Immaculate Conception,239
6746,2014-12-25,Christmas Day,239
6747,2015-01-01,New year,239
6748,2015-01-06,Epiphany,239
6749,2015-04-03,Good Friday,239
6750,2015-05-01,Día del trabajador,239
6751,2015-08-15,Assumption of Mary to Heaven,239
6752,2015-10-12,Fiesta nacional de España,239
6753,2015-11-01,All Saints Day,239
6754,2015-12-06,Día de la Constitución Española,239
6755,2015-12-08,Immaculate Conception,239
6756,2015-12-25,Christmas Day,239
6757,2016-01-01,New year,240
6758,2016-01-02,Berchtold's Day,240
6759,2016-03-25,Good Friday,240
6760,2016-03-27,Easter Sunday,240
6761,2016-03-28,Easter Monday,240
6762,2016-05-01,Labour Day,240
6763,2016-05-05,Ascension Thursday,240
6764,2016-05-15,Whit Sunday,240
6765,2016-05-16,Whit Monday,240
6766,2016-08-01,National Holiday,240
6767,2016-12-25,Christmas Day,240
6768,2016-12-26,Boxing Day,240
6769,2017-01-01,New year,240
6770,2017-01-02,Berchtold's Day,240
6771,2017-04-14,Good Friday,240
6772,2017-04-16,Easter Sunday,240
6773,2017-04-17,Easter Monday,240
6774,2017-05-01,Labour Day,240
6775,2017-05-25,Ascension Thursday,240
6776,2017-06-04,Whit Sunday,240
6777,2017-06-05,Whit Monday,240
6778,2017-08-01,National Holiday,240
6779,2017-12-25,Christmas Day,240
6780,2017-12-26,Boxing Day,240
6781,2016-01-01,New year,241
6782,2016-02-09,Entrudo,241
6783,2016-03-25,Good Friday,241
6784,2016-03-27,Easter Sunday,241
6785,2016-04-25,Dia da Liberdade,241
6786,2016-05-01,Dia do Trabalhador,241
6787,2016-06-10,Dia de Portugal,241
6788,2016-08-15,Assunção de Nossa Senhora,241
6789,2016-12-08,Imaculada Conceição,241
6790,2016-12-25,Christmas Day,241
6791,2017-01-01,New year,241
6792,2017-02-28,Entrudo,241
6793,2017-04-14,Good Friday,241
6794,2017-04-16,Easter Sunday,241
6795,2017-04-25,Dia da Liberdade,241
6796,2017-05-01,Dia do Trabalhador,241
6797,2017-06-10,Dia de Portugal,241
6798,2017-08-15,Assunção de Nossa Senhora,241
6799,2017-12-08,Imaculada Conceição,241
6800,2017-12-25,Christmas Day,241
6801,2013-01-01,New year,241
6802,2013-02-12,Entrudo,241
6803,2013-03-29,Good Friday,241
6804,2013-03-31,Easter Sunday,241
6805,2013-04-25,Dia da Liberdade,241
6806,2013-05-01,Dia do Trabalhador,241
6807,2013-06-10,Dia de Portugal,241
6808,2013-08-15,Assunção de Nossa Senhora,241
6809,2013-12-08,Imaculada Conceição,241
6810,2013-12-25,Christmas Day,241
6811,2014-01-01,New year,241
6812,2014-03-04,Entrudo,241
6813,2014-04-18,Good Friday,241
6814,2014-04-20,Easter Sunday,241
6815,2014-04-25,Dia da Liberdade,241
6816,2014-05-01,Dia do Trabalhador,241
6817,2014-06-10,Dia de Portugal,241
6818,2014-08-15,Assunção de Nossa Senhora,241
6819,2014-12-08,Imaculada Conceição,241
6820,2014-12-25,Christmas Day,241
6821,2015-01-01,New year,241
6822,2015-02-17,Entrudo,241
6823,2015-04-03,Good Friday,241
6824,2015-04-05,Easter Sunday,241
6825,2015-04-25,Dia da Liberdade,241
6826,2015-05-01,Dia do Trabalhador,241
6827,2015-06-10,Dia de Portugal,241
6828,2015-08-15,Assunção de Nossa Senhora,241
6829,2015-12-08,Imaculada Conceição,241
6830,2015-12-25,Christmas Day,241
6831,2016-01-01,New year,243
6832,2016-01-06,Epiphany,243
6833,2016-03-28,Easter Monday,243
6834,2016-04-25,Liberation Day,243
6835,2016-05-01,International Workers' Day,243
6836,2016-06-02,Republic Day,243
6837,2016-08-15,Assumption of Mary to Heaven,243
6838,2016-11-01,All Saints Day,243
6839,2016-12-08,Immaculate Conception,243
6840,2016-12-25,Christmas Day,243
6841,2016-12-26,St Stephen's Day,243
6842,2017-01-01,New year,243
6843,2017-01-06,Epiphany,243
6844,2017-04-17,Easter Monday,243
6845,2017-04-25,Liberation Day,243
6846,2017-05-01,International Workers' Day,243
6847,2017-06-02,Republic Day,243
6848,2017-08-15,Assumption of Mary to Heaven,243
6849,2017-11-01,All Saints Day,243
6850,2017-12-08,Immaculate Conception,243
6851,2017-12-25,Christmas Day,243
6852,2017-12-26,St Stephen's Day,243
6853,2016-01-01,New year,244
6854,2016-01-06,Epiphany,244
6855,2016-03-28,Easter Monday,244
6856,2016-04-25,Liberation Day,244
6857,2016-05-01,International Workers' Day,244
6858,2016-06-02,Republic Day,244
6859,2016-08-15,Assumption of Mary to Heaven,244
6860,2016-11-01,All Saints Day,244
6861,2016-12-08,Immaculate Conception,244
6862,2016-12-25,Christmas Day,244
6863,2016-12-26,St Stephen's Day,244
6864,2017-01-01,New year,244
6865,2017-01-06,Epiphany,244
6866,2017-04-17,Easter Monday,244
6867,2017-04-25,Liberation Day,244
6868,2017-05-01,International Workers' Day,244
6869,2017-06-02,Republic Day,244
6870,2017-08-15,Assumption of Mary to Heaven,244
6871,2017-11-01,All Saints Day,244
6872,2017-12-08,Immaculate Conception,244
6873,2017-12-25,Christmas Day,244
6874,2017-12-26,St Stephen's Day,244
6875,2016-01-01,New year,245
6876,2016-01-06,Epiphany,245
6877,2016-03-28,Easter Monday,245
6878,2016-04-25,Liberation Day,245
6879,2016-05-01,International Workers' Day,245
6880,2016-06-02,Republic Day,245
6881,2016-08-15,Assumption of Mary to Heaven,245
6882,2016-11-01,All Saints Day,245
6883,2016-12-08,Immaculate Conception,245
6884,2016-12-25,Christmas Day,245
6885,2016-12-26,St Stephen's Day,245
6886,2017-01-01,New year,245
6887,2017-01-06,Epiphany,245
6888,2017-04-17,Easter Monday,245
6889,2017-04-25,Liberation Day,245
6890,2017-05-01,International Workers' Day,245
6891,2017-06-02,Republic Day,245
6892,2017-08-15,Assumption of Mary to Heaven,245
6893,2017-11-01,All Saints Day,245
6894,2017-12-08,Immaculate Conception,245
6895,2017-12-25,Christmas Day,245
6896,2017-12-26,St Stephen's Day,245
6897,2016-01-01,New year,246
6898,2016-01-06,Epiphany,246
6899,2016-03-28,Easter Monday,246
6900,2016-04-25,Liberation Day,246
6901,2016-05-01,International Workers' Day,246
6902,2016-06-02,Republic Day,246
6903,2016-08-15,Assumption of Mary to Heaven,246
6904,2016-11-01,All Saints Day,246
6905,2016-12-08,Immaculate Conception,246
6906,2016-12-25,Christmas Day,246
6907,2016-12-26,St Stephen's Day,246
6908,2017-01-01,New year,246
6909,2017-01-06,Epiphany,246
6910,2017-04-17,Easter Monday,246
6911,2017-04-25,Liberation Day,246
6912,2017-05-01,International Workers' Day,246
6913,2017-06-02,Republic Day,246
6914,2017-08-15,Assumption of Mary to Heaven,246
6915,2017-11-01,All Saints Day,246
6916,2017-12-08,Immaculate Conception,246
6917,2017-12-25,Christmas Day,246
6918,2017-12-26,St Stephen's Day,246
6919,2016-01-01,New year,247
6920,2016-01-06,Epiphany,247
6921,2016-03-28,Easter Monday,247
6922,2016-04-25,Liberation Day,247
6923,2016-05-01,International Workers' Day,247
6924,2016-06-02,Republic Day,247
6925,2016-08-15,Assumption of Mary to Heaven,247
6926,2016-11-01,All Saints Day,247
6927,2016-12-08,Immaculate Conception,247
6928,2016-12-25,Christmas Day,247
6929,2016-12-26,St Stephen's Day,247
6930,2017-01-01,New year,247
6931,2017-01-06,Epiphany,247
6932,2017-04-17,Easter Monday,247
6933,2017-04-25,Liberation Day,247
6934,2017-05-01,International Workers' Day,247
6935,2017-06-02,Republic Day,247
6936,2017-08-15,Assumption of Mary to Heaven,247
6937,2017-11-01,All Saints Day,247
6938,2017-12-08,Immaculate Conception,247
6939,2017-12-25,Christmas Day,247
6940,2017-12-26,St Stephen's Day,247
6941,2016-01-01,New year,248
6942,2016-01-06,Epiphany,248
6943,2016-03-28,Easter Monday,248
6944,2016-04-25,Liberation Day,248
6945,2016-05-01,International Workers' Day,248
6946,2016-06-02,Republic Day,248
6947,2016-08-15,Assumption of Mary to Heaven,248
6948,2016-11-01,All Saints Day,248
6949,2016-12-08,Immaculate Conception,248
6950,2016-12-25,Christmas Day,248
6951,2016-12-26,St Stephen's Day,248
6952,2017-01-01,New year,248
6953,2017-01-06,Epiphany,248
6954,2017-04-17,Easter Monday,248
6955,2017-04-25,Liberation Day,248
6956,2017-05-01,International Workers' Day,248
6957,2017-06-02,Republic Day,248
6958,2017-08-15,Assumption of Mary to Heaven,248
6959,2017-11-01,All Saints Day,248
6960,2017-12-08,Immaculate Conception,248
6961,2017-12-25,Christmas Day,248
6962,2017-12-26,St Stephen's Day,248
6963,2016-01-01,New year,249
6964,2016-01-06,Epiphany,249
6965,2016-03-28,Easter Monday,249
6966,2016-04-25,Liberation Day,249
6967,2016-05-01,International Workers' Day,249
6968,2016-06-02,Republic Day,249
6969,2016-08-15,Assumption of Mary to Heaven,249
6970,2016-11-01,All Saints Day,249
6971,2016-12-08,Immaculate Conception,249
6972,2016-12-25,Christmas Day,249
6973,2016-12-26,St Stephen's Day,249
6974,2017-01-01,New year,249
6975,2017-01-06,Epiphany,249
6976,2017-04-17,Easter Monday,249
6977,2017-04-25,Liberation Day,249
6978,2017-05-01,International Workers' Day,249
6979,2017-06-02,Republic Day,249
6980,2017-08-15,Assumption of Mary to Heaven,249
6981,2017-11-01,All Saints Day,249
6982,2017-12-08,Immaculate Conception,249
6983,2017-12-25,Christmas Day,249
6984,2017-12-26,St Stephen's Day,249
6985,2016-01-01,New year,250
6986,2016-03-21,Human Rights Day,250
6987,2016-03-25,Family Day,250
6988,2016-03-25,Good Friday,250
6989,2016-03-28,Easter Monday,250
6990,2016-04-27,Freedom Day,250
6991,2016-05-01,Workers Day,250
6992,2016-05-02,Workers Day substitute,250
6993,2016-06-16,Youth Day,250
6994,2016-08-03,Local Elections,250
6995,2016-08-09,National Women Day,250
6996,2016-09-24,Heritage Day,250
6997,2016-12-16,Day of reconcilation,250
6998,2016-12-25,Christmas Day,250
6999,2016-12-26,Boxing Day,250
7000,2016-12-26,Christmas Day substitute,250
7001,2016-12-26,Day of good will,250
7002,2017-01-01,New year,250
7003,2017-01-02,New year substitute,250
7004,2017-03-21,Human Rights Day,250
7005,2017-04-14,Family Day,250
7006,2017-04-14,Good Friday,250
